ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2021.011.015,fchs_2021.011.015,2021.011,edge creasers,Cobbler's Leather Edge Creaser,"A cobbler's edge creaser originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| shoes|| leather shoes|| tool|| cobbler's tools|| awl|| leather awl|| shoemaker|| cobbler|| wooden tool|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.016,fchs_2021.011.016,2021.011,knives,Cobbler's Knife with a Bone Handle,"A cobbler's knife originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| leather shoe soles|| hand tool|| sewing|| wooden tool|| leather awl|| cobbler|| shoemaker|| cobbler's tools|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.017,fchs_2021.011.017,2021.011,saddler's awl,Wooden Awl for Shaping Leather Shoes,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| shoes|| leather shoes|| tool|| awl|| cobbler's tools|| shoemaker|| cobbler|| leather awl|| wooden tool|| sewing|| hand tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.018,fchs_2021.011.018,2021.011,leather punches,Leather Punch,"A cobbler's hole punch originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| shoes|| leather shoe soles|| hand tool|| wooden tool|| sewing|| shoemaker|| cobbler|| cobbler's tools|| leather awl|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.019,fchs_2021.011.019,2021.011,pliers,Combination Plier with a Small Hammer Head,"A cobbler's plier originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| leather shoes|| shoes|| tool|| cobbler's tools|| awl|| cobbler|| shoemaker|| wooden tool|| leather awl|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.020,fchs_2021.011.020,2021.011,leather shaves,A Shoemaker's Leather Shave,"A cobbler's leather shave originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| leather shoe soles|| sewing|| hand tool|| wooden tool|| shoemaker|| cobbler|| cobbler's tools|| leather awl|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.021,fchs_2021.011.021,2021.011,leather shaves,Shoemaker Leather Shave,"A cobbler's shaver originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| leather shoe soles|| shoes|| tool|| awl|| leather awl|| cobbler's tools|| cobbler|| shoemaker|| hand tool|| wooden tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.022,fchs_2021.011.022,2021.011,leather shaves,A Shoemaker's Leather Shave,"A cobbler's leather shave originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| leather shoe soles|| sewing|| wooden tool|| hand tool|| shoemaker|| cobbler|| cobbler's tools|| awl|| leather awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.023,fchs_2021.011.023,2021.011,whetstones,Tool Sharpening Grindstone,"A cobbler's tool sharpening grindstone originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| leather shoes|| shoes|| tool|| leather awl|| awl|| cobbler's tools|| cobbler|| shoemaker|| wooden tool|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.024,fchs_2021.011.024,2021.011,sewing kits,Cobbler's Sewing Kit,"A cobbler's sewing kit originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| leather shoe soles|| hand tool|| wooden tool|| sewing|| shoemaker|| cobbler|| cobbler's tools|| leather awl|| awl|| tool",Shoemakers|| Shoe industry|| Tools|| Sewing|| Sewing equipment & supplies,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.025,fchs_2021.011.025,2021.011,shoemaker's anvils,"Cobbler's Shoe Anvil Size ""A""","A collection of Cobbler tools.
The accompanying cobbler's tools are given to the Floyd County Historical Society in memory of my mother, Beulah Margaret (nee Sowers) Monroe and in honor of her family who were long time residents of Floyd County. My mother was born in Willis, Virginia to J. (Johile) Luther Sowers and Frances Ellen (nee Weddle) Sowers. She was the granddaughter of David Weddle and Letitia Catharine (nee Stigleman) Weddle and of Tazewell Edgar Sowers and Mary Ann (nee Spangler) Sowers. The 1870 census lists Tazewell Sowers, age 31, as a shoemaker. It is believed these tools have remained in our family for these four generations.",1870,1870,1870,,,Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.026,fchs_2021.011.026,2021.011,shoemaker's anvils,"Shoemaker Anvil Size ""O""","A cobbler's anvil originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| leather shoes|| shoes|| tool|| leather awl|| awl|| cobbler's tools|| cobbler|| shoemaker|| wooden tool|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.027,fchs_2021.011.027,2021.011,shoemaker's anvils,"Shoemaker Anvil Size ""E""","A cobbler's anvil originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoe soles|| leather shoes|| sewing|| hand tool|| leather awl|| wooden tool|| shoemaker|| cobbler|| cobbler's tools|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.028,fchs_2021.011.028,2021.011,shoemaker's anvils,"Shoemaker Anvil Size ""G""","A cobbler's anvil originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| leather shoes|| shoes|| tool|| awl|| leather awl|| cobbler's tools|| cobbler|| shoemaker|| wooden tool|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.029,fchs_2021.011.029,2021.011,shoemaker's anvils,"Cobbler's Shoe Anvil Size ""A""","A collection of Cobbler tools.
The accompanying cobbler's tools are given to the Floyd County Historical Society in memory of my mother, Beulah Margaret (nee Sowers) Monroe and in honor of her family who were long time residents of Floyd County. My mother was born in Willis, Virginia to J. (Johile) Luther Sowers and Frances Ellen (nee Weddle) Sowers. She was the granddaughter of David Weddle and Letitia Catharine (nee Stigleman) Weddle and of Tazewell Edgar Sowers and Mary Ann (nee Spangler) Sowers. The 1870 census lists Tazewell Sowers, age 31, as a shoemaker. It is believed these tools have remained in our family for these four generations.",1870,1870,1870,,,Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.030,fchs_2021.011.030,2021.011,shoemaker's anvils,Shoemaker Anvil,"A cobbler's anvil originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| leather shoe soles|| wooden tool|| hand tool|| sewing|| shoemaker|| cobbler|| cobbler's tools|| leather awl|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.031,fchs_2021.011.031,2021.011,picture postcards,"Hotel Floyd - Floyd, Virginia","A vintage picture postcard depicting the historic Hotel Floyd in Floyd, Virginia. The postcard was published by William Pendelton.",,,,,"Pendleton, W.P.||Hotel Floyd",Postcards|| Real photo postcards,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.032,fchs_2021.011.032,2021.011,picture postcards,Jacksonville Cemetery View,"A vintage picture postcard depicting the Jacksonville Cemetery in Floyd, Virginia. The postcard was published by J.P. Proffit and Son.",,,,,"Proffit, J.P.||Old Jacksonville Cemetery",Postcards|| Real photo postcards,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.012.001,fchs_2021.012.001,2021.012,document tubes,Leather tubular style briefcase,"Otho Cline Pugh, 1887 - 1957, was the Floyd County Commissioner of Revenue in the late 1920's and early 30's. At the time he rode horseback around the county visiting land owners. He used this cylindrical ""briefcase"" to carry his paperwork. (information provided by Charlie Brouwer)",,,,,"Pugh, Otha Cline||Case|| Briefcase",Revenue,"Brouwer, Charlie","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.026.001,fchs_2021.026.001,2021.026,quilts,Quilt with Makers Names Embroidered,"A large quilt with the names and/or initials of the makers embroidered into individual squares/blocks.
The makers names are unknown.",,,,,,Quilting|| Quilts,"McDaniel, Nancy","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.002,fchs_2021.030.002,2021.03,model cars,NASCAR Legends Commemorative Series,"Curtis Turner - Issue No. 25 - 1 of 19,998
A 1:64 die cast replica with collector card and display stand.",,,,,"Turner, Curtis Morton||NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.003,fchs_2021.030.003,2021.03,model cars,NASCAR Legends Commemorative Series,"Curtis Turner - Issue No. 36 - 1 of 19,998
A 1:64 die cast replica with collector card and display stand.",,,,,"Turner, Curtis Morton||NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.004,fchs_2021.030.004,2021.03,model cars,NASCAR Legends Series - 1965 Ford Fastback,"Curtis Turner - Issue 1 of 16 - 1 of 15,000 produced.
A 1:64 die cast replica of the number 41 Ford Fastback raced by Curtis Turner.",,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.005,fchs_2021.030.005,2021.03,model cars,NASCAR Legends Series - 1965 Ford Fastback,"Curtis Turner - Issue 1 of 16 - 1 of 15,000 produced.
A 1:64 die cast replica of the number 41 Ford Fastback raced by Curtis Turner.",,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.006,fchs_2021.030.006,2021.03,model cars,Racing Collectables - Collector Series,"Curtis Turner Ford racing car model.
A 1:64 die cast replica of the number 87 Ford raced by Curtis Turner.",,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.007,fchs_2021.030.007,2021.03,model cars,Ford 5 Windo Coupe,A 1/34 die cast scale model of a Ford five window Coupe. Model year 1940.,,,,,"Turner, Curtis Morton||Ford Automobiles",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.008,fchs_2021.030.008,2021.03,model cars,NASCAR # 41 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 41 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.009,fchs_2021.030.009,2021.03,model cars,NASCAR # 26 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 26 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.010,fchs_2021.030.010,2021.03,model cars,NASCAR # 26 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 26 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.011,fchs_2021.030.011,2021.03,model cars,NASCAR # 41 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 41 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.012,fchs_2021.030.012,2021.03,model cars,NASCAR # 26 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 26 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.013,fchs_2021.030.013,2021.03,model cars,NASCAR # 41 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 41 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.014,fchs_2021.030.014,2021.03,model cars,NASCAR # 26 Ford Race Car driven by Curtis Turner,A 1:34 scale die cast model of the Ford Fairlane race car driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.015,fchs_2021.030.015,2021.03,model cars,NASCAR # 13 Race Car driven by Curtis Turner,A 1:24 scale die cat model of the # 13 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.016,fchs_2021.030.016,2021.03,model cars,NASCAR # 99 Race Car driven by Curtis Turner,A 1:24 scale plastics model of the # 99 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.017,fchs_2021.030.017,2021.03,model cars,NASCAR # 41 Race Car driven by Curtis Turner,A 1:24 scale die cast model of the #41 Ford driven by Curtis Turner.,,,,,"Turner, Curtis Morton||Ford Automobiles|| NASCAR",Automobiles--Models,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.019,fchs_2021.030.019,2021.03,half stock rifles,Southern Half-Stock Rifle,"Southern Half-Stock Rifle built by Matthew Scott in Floyd County Virginia.
Barrel marked ""M. Scott F.C.H. Va.""",,,,,"Scott, Matthew||long rifle|| rifle|| rifles",Weapons|| Rifles,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.020,fchs_2021.030.020,2021.03,percussion rifles,Rifle by Matthew Scott,A percussion cap rifle made by Matthew Scott in Floyd County.,,,,,"Scott, Matthew||rifles|| rifle|| long rifle",Weapons|| Rifles,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.030.218,fchs_2021.030.218,2021.03,Bibles,Holy Bible - Jacob Tise,"An old family bible in very poor condition. The cover is embossed with name ""Jacob Tise"" Due to condition no further handling or investigation was conducted.",,,,,,Religion|| Bible,"Via, Vicki W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.035.001,fchs_2021.035.001,2021.035,Bibles,The Illuminated Bible containing the Old and New Testaments,"A large family bible with the inscription ""To Susie Bell Vest from Robert Gambel See 8-25-1975"".
The title of the bible is "" The Illuminated Bible containing the Old and New Testaments"".
The published date appears to be 1846?
The bible is in poor and fragile condition. Handle with care.",1846,1846,1846,,bible|| bible book,Religion|| Bible,"Vest, Ellen M.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.036.001,fchs_2021.036.001,2021.036,ration books,War Ration Book No. 3 - No. 962579 BZ,"War Ration Book No. 3 - No. 962579 BZ - issued to Arnold L. Boothe, a resident of Floyd County. The Certificate of Registration was issued on May 6, 1942.",,,,,"Boothe, Arnold L.||war rations","World War, 1939-1945|| Ration books","Boothe, Sue Anne","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.036.002,fchs_2021.036.002,2021.036,ration books,War Ration Book Four 825428,"War Ration Book Four 825427 - issued to Arnold L. Boothe, a resident of Floyd County. The Certificate of Registration was issued on May 6, 1942.",,,,,"Boothe, Arnold L.||war rations","World War, 1939-1945|| Ration books","Boothe, Sue Anne","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.036.003,fchs_2021.036.003,2021.036,certificates,War Ration Certificate of Book Holder,"War Ration Certificate of Book Holder No. 51186-163 - issued to Arnold L. Boothe, a resident of Floyd County. The Certificate of Registration was issued on May 6, 1942.",1942-05-06,1942-05-06,1942-05-06,,"Boothe, Arnold L.||war rations","World War, 1939-1945|| Ration books","Boothe, Sue Anne","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.036.004,fchs_2021.036.004,2021.036,water gauge,Mayco Rain Gauge,"A small Mayco Rain Gauge imprinted with ""The Bank of Floyd"" - ""Your Family Finical Center"" Floyd, Virginia. This was a promotional item that would have been given to new customers that opened an account at the bank.",,,,,Rain Gauge,Promotional materials|| Gages|| Rain gauges,"Boothe, Sue Anne","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.005.001,fchs_2022.005.001,2022.005,shoes (footwear),Children's Slipper Shoe,A pair of children's size leather shoes with wooden soles.,,,,,,Shoes,"Vest, Gennell, Angels in the Attic","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.009.001,fchs_2022.009.001,2022.009,reed organs,Piano Cased Reed Organ,"This organ was the treasured possession of Mary Elizabeth ""Betty"" Clower Moles, daughter of Willard and Evelyn Clower. Willard was a noted musician in Floyd County and the owner of Clower Feed & Seed where Angels in the Attic is now located. Betty graduated from Floyd High School in 1947. She saved her money and bought this organ when she was a young girl.
This organ is a rare example of this type of organ. By the beginning of the 20th century ""parlor"" organs were being replaced by pianos. Organ manufacturers reacted by putting organs in piano frames to make them look like pianos. They were only made for a few years. This example was made by George P. Bent of Chicago for the Crown Pianos & Organs brand. Crown was owned by Sears & Robuck and was available through their retail catalog.
Donated by Amy Moles Lawrence in honor of her mother Mary Elizabeth Clower Moles.",,,,,"Moles, Mary Elizabeth Clower||Organ",Music|| Musical instruments|| Organs,"Lawrence, Amy","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.013.001,fchs_2022.013.001,2022.013,sewing tables,Sewing Stand/Table,"Hand crafted sewing stand, built by Winston Spencer.",,,,,"Spencer, Winston||sewing",Sewing|| Sewing equipment & supplies,"Gray, Diane","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.014.001,fchs_2022.014.001,2022.014,shadow boxes,A Shadow Box Display of Native American Artifacts,A Shadow Box Display of Native American Artifacts. The individual objects have not been cataloged.,,,,,,Display cases,"Shelor, Allan","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
